ProductKey,Product Code,Product Name,Product Description,ProductSubcategoryKey,Manufacturer,Brand,Class,Style,Color,Size,Weight,Weight Unit Measure,Stock Type Code,Stock Type,Unit Cost,Unit Price,Available Date,Status
854,0308112,Contoso Multimedia Speakers M25 Brown,Speakers system is the perfect audio companion to your PC or notebook,22,"Contoso, Ltd",Contoso,Regular,Product0308112,Brown,,,,2,Mid,$59.32,$129.00,2007/08/08,On
855,0308113,Contoso Multimedia Speakers M25 Blue,Speakers system is the perfect audio companion to your PC or notebook,22,"Contoso, Ltd",Contoso,Regular,Product0308113,Blue,,,,2,Mid,$59.32,$129.00,2007/08/08,On
856,0308114,Contoso Multimedia Speakers M25 Black,Speakers system is the perfect audio companion to your PC or notebook,22,"Contoso, Ltd",Contoso,Regular,Product0308114,Black,,,,2,Mid,$59.32,$129.00,2007/08/08,On
857,0308115,Contoso Multimedia Speakers M25 White,Speakers system is the perfect audio companion to your PC or notebook,22,"Contoso, Ltd",Contoso,Regular,Product0308115,White,,,,2,Mid,$59.32,$129.00,2007/08/08,On
858,0308116,Contoso Wireless Notebook Optical Mouse M35 Black,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Regular,Product0308116,Black,,,,2,Mid,$13.77,$29.95,2008/07/06,On
859,0308117,Contoso Wireless Notebook Optical Mouse M35 White,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Regular,Product0308117,White,,,,2,Mid,$13.77,$29.95,2008/07/06,On
860,0308118,Contoso Wireless Notebook Optical Mouse M35 Blue,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Regular,Product0308118,Blue,,,,2,Mid,$13.77,$29.95,2008/07/06,On
861,0308119,Contoso Wireless Notebook Optical Mouse M35 Silver,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Regular,Product0308119,Silver,,,,2,Mid,$13.77,$29.95,2008/07/06,On
862,0308120,Contoso Wireless Notebook Optical Mouse M35 Orange,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Regular,Product0308120,Orange,,,,2,Mid,$13.77,$29.95,2008/07/06,On
863,0308121,Contoso Optical USB Mouse M45 Black,"An improved wheel to make the scrolling up, down and sideways, faster, more comfortable and easier to use",22,"Contoso, Ltd",Contoso,Regular,Product0308121,Black,,,,2,Mid,$23.45,$50.99,2007/03/26,On
864,0308122,Contoso Optical USB Mouse M45 White,"An improved wheel to make the scrolling up, down and sideways, faster, more comfortable and easier to use",22,"Contoso, Ltd",Contoso,Regular,Product0308122,White,,,,2,Mid,$23.45,$50.99,2007/03/26,On
865,0308123,Contoso Optical USB Mouse M45 Grey,"An improved wheel to make the scrolling up, down and sideways, faster, more comfortable and easier to use",22,"Contoso, Ltd",Contoso,Regular,Product0308123,Grey,,,,2,Mid,$23.45,$50.99,2007/03/26,On
866,0308124,Contoso Wireless Laser Mouse M55 Black,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Regular,Product0308124,Black,,,,2,Mid,$32.19,$69.99,2008/03/08,On
867,0308125,Contoso Wireless Laser Mouse M55 White,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Regular,Product0308125,White,,,,2,Mid,$32.19,$69.99,2008/08/01,On
868,0308126,Contoso Wireless Laser Mouse M55 Grey,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Regular,Product0308126,Grey,,,,2,Mid,$32.19,$69.99,2009/02/05,On
869,0308127,Contoso Wireless Laser Mouse M55 Silver,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Regular,Product0308127,Silver,,,,2,Mid,$32.19,$69.99,2005/06/05,On
870,0308128,Contoso Wireless Laser Mouse E50 Black,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Economy,Product0308128,Black,,,,2,Mid,$10.69,$20.96,2007/07/07,On
871,0308129,Contoso Wireless Laser Mouse E50 White,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Economy,Product0308129,White,,,,2,Mid,$10.69,$20.96,2007/07/07,On
872,0308130,Contoso Wireless Laser Mouse E50 Silver,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Economy,Product0308130,Silver,,,,2,Mid,$10.69,$20.96,2007/07/07,On
873,0308131,Contoso Wireless Laser Mouse E50 Grey,"Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface",22,"Contoso, Ltd",Contoso,Economy,Product0308131,Grey,,,,2,Mid,$10.69,$20.96,2007/07/07,On
874,0308132,Contoso Wireless Notebook Optical Mouse X205 Black,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Deluxe,Product0308132,Black,,,,2,Mid,$43.06,$129.95,2009/06/16,On
875,0308133,Contoso Wireless Notebook Optical Mouse X205 White,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Deluxe,Product0308133,White,,,,2,Mid,$43.06,$129.95,2009/06/16,On
876,0308134,Contoso Wireless Notebook Optical Mouse X205 Blue,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Deluxe,Product0308134,Blue,,,,2,Mid,$43.06,$129.95,2009/06/16,On
877,0308135,Contoso Wireless Notebook Optical Mouse X205 Silver,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Deluxe,Product0308135,Silver,,,,2,Mid,$43.06,$129.95,2009/06/16,On
878,0308136,Contoso Wireless Notebook Optical Mouse X205 Orange,"Wireless notebook mouse, long battery life, convenient snap-in receiver",22,"Contoso, Ltd",Contoso,Deluxe,Product0308136,Orange,,,,2,Mid,$43.06,$129.95,2009/06/16,On
879,0308137,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,"PS/2 mouse, 6 feet mouse cable",22,"Contoso, Ltd",Contoso,Economy,Product0308137,Grey,,,,2,Mid,$6.63,$13.00,2006/03/03,On
880,0308138,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"PS/2 mouse, 6 feet mouse cable",22,"Contoso, Ltd",Contoso,Economy,Product0308138,Black,,,,2,Mid,$6.63,$13.00,2006/03/03,On
881,0308139,Contoso Optical Wheel OEM PS/2 Mouse E60 White,"PS/2 mouse, 6 feet mouse cable",22,"Contoso, Ltd",Contoso,Economy,Product0308139,White,,,,2,Mid,$6.63,$13.00,2006/03/03,On
882,0308140,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"PS/2 mouse, 6 feet mouse cable",22,"Contoso, Ltd",Contoso,Economy,Product0308140,Silver,,,,2,Mid,$6.63,$13.00,2006/03/03,On
883,0308141,Contoso Bluetooth Notebook Mouse X305 Black,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Deluxe,Product0308141,Black,,,,2,Mid,$49.70,$150.00,2008/09/21,On
884,0308142,Contoso Bluetooth Notebook Mouse X305 White,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Deluxe,Product0308142,White,,,,2,Mid,$49.70,$150.00,2008/09/21,On
885,0308143,Contoso Bluetooth Notebook Mouse X305 Silver,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Deluxe,Product0308143,Silver,,,,2,Mid,$49.70,$150.00,2008/09/21,On
886,0308144,Contoso Bluetooth Notebook Mouse X305 Grey,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Deluxe,Product0308144,Grey,,,,2,Mid,$49.70,$150.00,2008/09/21,On
887,0308145,Contoso Bluetooth Notebook Mouse E70 Black,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Economy,Product0308145,Black,,,,2,Mid,$25.49,$50.00,2007/05/31,On
888,0308146,Contoso Bluetooth Notebook Mouse E70 White,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Economy,Product0308146,White,,,,2,Mid,$25.49,$50.00,2007/05/31,On
889,0308147,Contoso Bluetooth Notebook Mouse E70 Silver,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Economy,Product0308147,Silver,,,,2,Mid,$25.49,$50.00,2007/05/31,On
890,0308148,Contoso Bluetooth Notebook Mouse E70 Grey,Transceiver-free wireless connection to your PC with Bluetooth Technology,22,"Contoso, Ltd",Contoso,Economy,Product0308148,Grey,,,,2,Mid,$25.49,$50.00,2007/05/31,On
891,0308149,SV Rechargeable Bluetooth Notebook Mouse E80 Silver,"33 ft range, recharges while in use.",22,Southridge Video,Southridge Video,Economy,Product0308149,Silver,,,,2,Mid,$30.58,$59.99,2009/01/22,On
892,0308150,SV Rechargeable Bluetooth Notebook Mouse E80 Black,"33 ft range, recharges while in use.",22,Southridge Video,Southridge Video,Economy,Product0308150,Black,,,,2,Mid,$30.58,$59.99,2009/01/22,On
893,0308151,SV Rechargeable Bluetooth Notebook Mouse E80 White,"33 ft range, recharges while in use.",22,Southridge Video,Southridge Video,Economy,Product0308151,White,,,,2,Mid,$30.58,$59.99,2009/01/22,On
894,0308152,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,"33 ft range, recharges while in use.",22,Southridge Video,Southridge Video,Economy,Product0308152,Grey,,,,2,Mid,$30.58,$59.99,2009/01/22,On
895,0308153,SV Keyboard E90 Silver,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308153,Silver,,,,2,Mid,$21.28,$41.73,2005/05/31,On
896,0308154,SV Keyboard E90 White,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308154,White,,,,2,Mid,$21.28,$41.73,2005/05/31,On
897,0308155,SV Keyboard E90 Black,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308155,Black,,,,2,Mid,$21.28,$41.73,2005/05/31,On
898,0308156,SV Keyboard E90 Grey,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308156,Grey,,,,2,Mid,$21.28,$41.73,2005/05/31,On
899,0308157,SV Keyboard E10 Silver,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308157,Silver,,,,2,Mid,$22.43,$44.00,2006/11/12,On
900,0308158,SV Keyboard E10 White,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308158,White,,,,2,Mid,$22.43,$44.00,2006/11/12,On
901,0308159,SV Keyboard E10 Black,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308159,Black,,,,2,Mid,$22.43,$44.00,2006/11/12,On
902,0308160,SV Keyboard E10 Grey,"Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys",22,Southridge Video,Southridge Video,Economy,Product0308160,Grey,,,,2,Mid,$22.43,$44.00,2006/11/12,On
903,0308161,SV 40GB USB2.0 Portable Hard Disk E400 Red,"Ultra durable 40GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308161,Red,,,,2,Mid,$38.74,$75.99,2006/03/15,On
904,0308162,SV 40GB USB2.0 Portable Hard Disk E400 Silver,"Ultra durable 40GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308162,Silver,,,,2,Mid,$38.74,$75.99,2006/03/15,On
905,0308163,SV 40GB USB2.0 Portable Hard Disk E400 Blue,"Ultra durable 40GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308163,Blue,,,,2,Mid,$38.74,$75.99,2006/03/15,On
906,0308164,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,"Ultra durable 40GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308164,Yellow,,,,2,Mid,$38.74,$75.99,2006/03/15,On
907,0308165,SV 80GB USB2.0 Portable Hard Disk E500 Red,"Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308165,Red,,,,2,Mid,$52.00,$102.00,2005/07/15,On
908,0308166,SV 80GB USB2.0 Portable Hard Disk E500 Silver,"Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308166,Silver,,,,2,Mid,$52.00,$102.00,2005/07/15,On
909,0308167,SV 80GB USB2.0 Portable Hard Disk E500 Blue,"Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308167,Blue,,,,2,Mid,$52.00,$102.00,2005/07/15,On
910,0308168,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,"Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches",22,Southridge Video,Southridge Video,Economy,Product0308168,Yellow,,,,2,Mid,$52.00,$102.00,2005/07/15,On
911,0308169,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Ultra durable160GB USB portable storage,22,Southridge Video,Southridge Video,Regular,Product0308169,Silver,,,,2,Mid,$44.10,$95.90,2008/12/08,On
912,0308170,SV 160GB USB2.0 Portable Hard Disk M65 Black,Ultra durable160GB USB portable storage,22,Southridge Video,Southridge Video,Regular,Product0308170,Black,,,,2,Mid,$44.10,$95.90,2008/12/08,On
913,0308171,SV 160GB USB2.0 Portable Hard Disk M65 White,Ultra durable160GB USB portable storage,22,Southridge Video,Southridge Video,Regular,Product0308171,White,,,,2,Mid,$44.10,$95.90,2008/12/08,On
914,0308172,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Ultra durable160GB USB portable storage,22,Southridge Video,Southridge Video,Regular,Product0308172,Grey,,,,2,Mid,$44.10,$95.90,2008/12/08,On
915,0308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,Deluxe,Product0308173,Pink,,,,2,Mid,$59.31,$179.00,2009/03/11,On
916,0308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,Deluxe,Product0308174,Blue,,,,2,Mid,$59.31,$179.00,2009/03/11,On
917,0308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,Deluxe,Product0308175,White,,,,2,Mid,$59.31,$179.00,2009/03/11,On
918,0308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,Deluxe,Product0308176,Black,,,,2,Mid,$59.31,$179.00,2009/03/11,On
919,0308177,SV USB Data Cable E600 Pink,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,Economy,Product0308177,Pink,,,,2,Mid,$0.48,$0.95,2007/08/23,On
920,0308178,SV USB Data Cable E600 Black,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,Economy,Product0308178,Black,,,,2,Mid,$0.48,$0.95,2007/08/23,On
921,0308179,SV USB Data Cable E600 Silver,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,Economy,Product0308179,Silver,,,,2,Mid,$0.48,$0.95,2007/08/23,On
922,0308180,SV USB Data Cable E600 Grey,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,Economy,Product0308180,Grey,,,,2,Mid,$0.48,$0.95,2007/08/23,On
923,0308181,SV USB Sync Charge Cable E700 Blue,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,Economy,Product0308181,Blue,,,,2,Mid,$1.01,$1.99,2008/03/15,On
924,0308182,SV USB Sync Charge Cable E700 Black,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,Economy,Product0308182,Black,,,,2,Mid,$1.01,$1.99,2008/03/15,On
925,0308183,SV USB Sync Charge Cable E700 White,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,Economy,Product0308183,White,,,,2,Mid,$1.01,$1.99,2008/03/15,On
926,0308184,SV USB Sync Charge Cable E700 Silver,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,Economy,Product0308184,Silver,,,,2,Mid,$1.01,$1.99,2008/03/15,On
927,0308185,SV 512MB Laptop memory E800 White,DDR socket,22,Southridge Video,Southridge Video,Economy,Product0308185,White,,,,2,Mid,$17.33,$33.99,2006/02/13,On
928,0308186,SV 512MB Laptop memory E800 Silver,DDR socket,22,Southridge Video,Southridge Video,Economy,Product0308186,Silver,,,,2,Mid,$17.33,$33.99,2006/02/13,On
929,0308187,SV 512MB Laptop memory E800 Black,DDR socket,22,Southridge Video,Southridge Video,Economy,Product0308187,Black,,,,2,Mid,$17.33,$33.99,2006/02/13,On
930,0308188,SV 512MB Laptop memory E800 Yellow,DDR2 socket,22,Southridge Video,Southridge Video,Economy,Product0308188,Yellow,,,,2,Mid,$17.33,$33.99,2006/02/13,On
931,0308189,SV 2GB Laptop memory E800 Silver,DDR2 socket,22,Southridge Video,Southridge Video,Economy,Product0308189,Silver,,,,2,Mid,$28.04,$55.00,2006/02/13,On
932,0308190,SV 2GB Laptop memory E800 Black,DDR2 socket,22,Southridge Video,Southridge Video,Economy,Product0308190,Black,,,,2,Mid,$28.04,$55.00,2006/02/13,On
933,0308191,SV 2GB Laptop memory E800 White,DDR2 socket,22,Southridge Video,Southridge Video,Economy,Product0308191,White,,,,2,Mid,$28.04,$55.00,2006/02/13,On
934,0308192,SV 4GB Laptop Memory M65 Blue,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,Regular,Product0308192,Blue,,,,2,Mid,$36.33,$79.00,2007/05/31,On
935,0308193,SV 4GB Laptop Memory M65 Yellow,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,Regular,Product0308193,Yellow,,,,2,Mid,$36.33,$79.00,2007/05/31,On
936,0308194,SV 4GB Laptop Memory M65 Black,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,Regular,Product0308194,Black,,,,2,Mid,$36.33,$79.00,2007/05/31,On
937,0308195,SV 4GB Laptop Memory M65 White,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,Regular,Product0308195,White,,,,2,Mid,$36.33,$79.00,2007/05/31,On
938,0308196,SV Wireless LAN PCI Network Card Adapter E900 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,Economy,Product0308196,Black,,,,2,Mid,$50.47,$99.00,2007/12/01,On
939,0308197,SV Wireless LAN PCI Network Card Adapter E901 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,Economy,Product0308197,Black,,,,2,Mid,$50.47,$99.00,2007/12/01,On
940,0308198,SV Wireless LAN PCI Network Card Adapter E902 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,Economy,Product0308198,Black,,,,2,Mid,$50.47,$99.00,2007/12/01,On
941,0308199,SV PCI Network Adapter E903 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit,22,Southridge Video,Southridge Video,Economy,Product0308199,Silver,,,,2,Mid,$21.41,$41.99,2006/02/11,On
942,0308200,SV PCI Network Adapter E904 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit,22,Southridge Video,Southridge Video,Economy,Product0308200,Silver,,,,2,Mid,$21.41,$41.99,2006/02/11,On
943,0308201,SV PCI Network Adapter E905 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit,22,Southridge Video,Southridge Video,Economy,Product0308201,Silver,,,,2,Mid,$21.41,$41.99,2006/02/11,On
416,0303001,Adventure Works Desktop PC2.33 XD233 Silver,"2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive",17,Adventure Works,Adventure Works,Deluxe,Product0303001,Silver,,,pounds,1,High,$321.05,$969.00,2008/12/09,On
417,0303002,Adventure Works Desktop PC2.30 MD230 Silver,"2.3GHz dual processor, 4 GB DDR2 SDRAM memories, 19"" widescreen LCD monitors",17,Adventure Works,Adventure Works,Regular,Product0303002,Silver,,,pounds,1,High,$275.46,$599.00,2008/01/08,On
418,0303003,Adventure Works Desktop PC1.60 ED160 Silver,"1.60GHz dual processor, 1GB DDR2 memory, 30GB 5400RPM hard drive",17,Adventure Works,Adventure Works,Economy,Product0303003,Silver,,,pounds,1,High,$137.63,$269.95,2005/05/06,On
