Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2011/06/01,20110601,2011,CY 2011,20112,Q2-2011,201106,Jun-11,6,June,WorkDay,0,None,None,None,None
2011/05/31,20110531,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/30,20110530,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/29,20110529,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/28,20110528,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/27,20110527,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/26,20110526,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/25,20110525,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/24,20110524,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/23,20110523,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/22,20110522,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/21,20110521,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/20,20110520,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/19,20110519,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/18,20110518,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/17,20110517,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/16,20110516,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/15,20110515,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/14,20110514,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/13,20110513,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/12,20110512,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/11,20110511,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/10,20110510,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/09,20110509,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/08,20110508,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/07,20110507,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/05/06,20110506,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/05,20110505,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/04,20110504,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/03,20110503,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/02,20110502,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2011/05/01,20110501,2011,CY 2011,20112,Q2-2011,201105,May-11,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2011/04/30,20110430,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/29,20110429,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/28,20110428,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/27,20110427,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/26,20110426,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/25,20110425,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/24,20110424,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/23,20110423,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/22,20110422,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/21,20110421,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/20,20110420,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/19,20110419,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/18,20110418,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/17,20110417,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/16,20110416,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/15,20110415,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/14,20110414,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/13,20110413,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/12,20110412,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/11,20110411,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/10,20110410,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/09,20110409,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/08,20110408,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/07,20110407,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/06,20110406,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/05,20110405,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/04,20110404,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/04/03,20110403,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/02,20110402,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2011/04/01,20110401,2011,CY 2011,20112,Q2-2011,201104,Apr-11,4,April,WorkDay,0,None,None,None,Spring/Back to School
2011/03/31,20110331,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/30,20110330,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/29,20110329,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/28,20110328,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/27,20110327,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/26,20110326,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/25,20110325,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/24,20110324,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/23,20110323,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/22,20110322,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/21,20110321,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/20,20110320,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/19,20110319,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/18,20110318,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/17,20110317,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/16,20110316,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/15,20110315,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/14,20110314,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/13,20110313,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/12,20110312,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/11,20110311,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/10,20110310,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/09,20110309,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/08,20110308,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/07,20110307,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/06,20110306,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/05,20110305,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/04,20110304,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/03,20110303,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/02,20110302,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/03/01,20110301,2011,CY 2011,20111,Q1-2011,201103,Mar-11,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/28,20110228,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/27,20110227,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/26,20110226,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/25,20110225,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/24,20110224,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/23,20110223,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/22,20110222,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/21,20110221,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/20,20110220,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/19,20110219,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/18,20110218,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/17,20110217,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/16,20110216,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/15,20110215,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/14,20110214,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/13,20110213,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/12,20110212,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/11,20110211,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/10,20110210,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/09,20110209,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/08,20110208,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/07,20110207,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/06,20110206,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/05,20110205,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/04,20110204,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/03,20110203,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/02,20110202,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/02/01,20110201,2011,CY 2011,20111,Q1-2011,201102,Feb-11,2,February,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2011/01/31,20110131,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/30,20110130,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/29,20110129,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/28,20110128,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/27,20110127,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/26,20110126,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/25,20110125,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/24,20110124,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/23,20110123,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/22,20110122,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/21,20110121,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/20,20110120,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/19,20110119,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/18,20110118,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/17,20110117,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/16,20110116,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/15,20110115,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/14,20110114,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/13,20110113,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/12,20110112,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/11,20110111,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/10,20110110,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/09,20110109,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/08,20110108,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/07,20110107,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/06,20110106,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/05,20110105,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/04,20110104,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/03,20110103,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/02,20110102,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2011/01/01,20110101,2011,CY 2011,20111,Q1-2011,201101,Jan-11,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2010/12/31,20101231,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/30,20101230,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/29,20101229,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/28,20101228,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/27,20101227,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/26,20101226,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WeekEnd,0,None,Holiday,Holiday,Holiday
2010/12/25,20101225,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WeekEnd,0,None,Holiday,Holiday,Holiday
2010/12/24,20101224,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/23,20101223,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/22,20101222,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/21,20101221,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/20,20101220,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010/12/19,20101219,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WeekEnd,0,None,Holiday,Holiday,Holiday
2010/12/18,20101218,2010,CY 2010,20104,Q4-2010,201012,Dec-10,12,December,WeekEnd,0,None,Holiday,Holiday,Holiday
